Unnamed: 0,ID,DATE,RATIO,ID_USERS,COMMENT
7824,444,2023-11-30,5,892,"Había utilizado otros lubricantes de la casa, estos tienen una buena relación calidad precio y con poca cantidad es suficiente. Me trae recuerdos de hace muchos años cuando los olores y sabores de los lubricantes eran algo exótico. En este caso he notado una gran mejoría ya que no son tan pringosos ni pegajosos como aquellos de los años 90, la textura es buena y el olor muy conseguido. Lo recomendaría sin duda."
8042,490,2023-09-24,4,1693,Plumas muy suaves y muy agradables. La varilla permite acariciar todo el cuerpo con mucha facilidad.
8043,490,2023-08-24,5,1658,Relajante y agradable. Además con la varilla pueden acariciarte fácilmente todo el cuerpo. Ideal con antifaz.
8044,490,2023-08-18,5,451,"Las plumas son suaves y no me ha pasado como con otras de otras tiendas en las que se ""despeluchan"" con facilidad. Buen producto."
8070,450,2024-01-05,5,718,"Tiene fácil manejo, es suave ,pequeño para poder guardarlo en cualquier parte"
8116,21,2023-11-13,4,606,"Más grande del esperado, termina saliéndose, cuidado con los tamaños, engaña, no sé si será útil un tamaño menor porque estira poco"
8127,306,2023-09-21,5,1784,no es el primero que compro siempre que se me estropea por el uso me compro uno y es como hacerlo con una mujer y cuando mi novia no puede venir a verme lo ago con ello y disfruto igual para mi lo mejor que e tenido
8129,552,2024-01-17,5,604,En un principio no sabíamos cómo utilizarlo pero mirando las instrucciones lo entendimos rápido y le dimos muy buen uso.
8144,414,2023-08-23,4,221,"Lo tuve hace tiempo porque el precio era inmejorable. Además, venía con las pilas ya. Sin embargo, sólo usé la bala, pues el conejito no me parecía útil. El único inconveniente es que va con 3 pilas de botón, con lo que tienes un gasto añadido cada vez que tienes que reponerlas."
8145,414,2023-08-18,5,451,"Es un producto sencillo, al final lo importante es la bala vibradora. Pero la verdad que por el precio, me parece una compra interesante."
8155,352,2023-08-18,5,451,"Es un huevo masturbador sencillo, pero lo compré de rebajas y por el precio creo que es buena compra. El material es muy suave y agradable."
8156,352,2023-07-30,5,304,Es muy práctico y da mucho juego. Mi pareja a usado otras marcas y desde que compramos estos no los cambia por ninguno
8170,422,2023-10-10,3,751,He vuelto a comprar este producto por que me gustaba mucho y el anterior por el uso dejo de funcionar… Pero creo que está vez siento menos potente que el anterior.Sigue siendo un buen juguete pero me he quedado un poco decepcionado con la potencia de vibración.
8173,533,2023-11-25,5,102,Me encanta este cosquilleador con sus cascabeles y todo es una monada! La cabeza tiene forma de pompón y el mango es suficientemente largo y firme como para cosquillear/acariciar cualquier parte del cuerpo/zona erógena. Lo recomiendo!
8197,408,2023-10-01,5,606,Suelo usar los de sin sabores pero es que el de piña me llamo bastante la atención por el olor y la sensación que me da.
8198,408,2023-07-12,5,333,"Lo compré haciendo el pito pito gogorito entre este y el de plátano, porque no podía elegir.No es especialmente empalagoso, sabe como un sugus. Cunde bastante, lo compré hace meses y aún dura. Perfecto para juguetes de silicona."
8359,409,2023-12-02,5,650,Muy sexy y no hace daño. Queda preciosi y él y yo nos oonemos como una monto
8360,409,2023-08-07,5,609,"Me las compré hace tiempo y me salieron genial de precio. Me encantaron por lo bonitas que son, lo bien que quedan y lo fácil que es ajustarlas."
8415,288,2023-09-28,5,1084,"Son súper sexys, la anilla de juego aunque de puede salir depende de la situación. Puedes intentar en estado de no ereccion introducir todo por ella, aunque tendrás q esperar a volver a ese estado para quirartela.Las pinzas muy cómodas y fácil de ajustar la presión lo bueno de las cadenas es que te permite jugar con ellas y tener tu puesta la anilla mientras colocas las pinzas en los pezones de tu pareja. Provocando una tensión especial.Ante todo da morbo, ya que no logramos encontrar elementos que adornan el cuerpo masculino de la manera deseada y con esto se consigue"
8416,288,2023-09-14,3,866,"Pinzas bien, dan muy buena sensación que se puede regular. Las cadenas muy largas pero se puede apañar rápido cortando. La anilla es muy ancha para el pene, ver foto con dildo, y muy estrecha para testículos pero da morbo cumpliendo su cometido. Con una anilla ajustable sería increíble o al menos un botón para poner la anilla que tu quisieras (sugerencia a Amantis)"
8530,444,2023-08-02,5,684,"Perfecta. A mi compañera le encanta, no hay mucho más que decir, le gusta más que otras que tenemos xD"
8534,391,2023-11-02,5,102,"Excelente plug de cristal, el tamaño que tiene es excelente para iniciarse en el mundillo anal o como primer juguete para introducir y pasar a otros tamaños más grandes. Recomiendo que al ser de cristal lo useis con un lubri de silicona ya que me parece la combi perfecta y desliza muy bien!"
8548,464,2023-08-06,5,1652,"Muy agradable, olor dulce y suave, no es demasiado pegajoso. Lo único esque no sabe mucho à fresa"
8549,464,2023-07-03,4,919,El sabor esta muy conseguido y lo mejor de todo es que no es nada pegajoso.
8605,62,2023-12-14,5,469,"Poco a poco voy probando diferentes lubricantes de la marca Amantis. Este también me a gustado, tiene un ligero olor a limón y de textura aceitosa. Y al menos yo he notado un efecto de calor muy agradable."
8606,62,2023-08-29,4,1448,"La ligera sensación de calor es muy agradable y placentera. No llega a agobiar. Lo malo es q mancha mucho, x qué?Salu2"
8607,62,2023-07-26,5,754,Nos ha encantado. Mi pareja le ha excitado muchísimo
8683,462,2023-09-17,5,604,"Por el precio que tiene esta muy bien, sin duda seguiremos comprandolo"
8684,462,2023-06-20,4,941,El lubricante frío es muy potente. He descubierto que va genial combinado con los lubricantes que vibran. Recomiendo esta combinación!
8685,462,2023-06-16,3,1108,"El sabor, parecido al enjuague, pero sí tiene el efecto frío que se describe en el producto."
8894,523,2023-07-20,3,166,"Está bien para la doble penetración, aunque es un poco ""corto"". Por ejemplo nosotros lo usamos mientras mi chica se aplica el succionador y me da sexo oral, y yo lo utilizo con ella para la doble penetración, pero al no ser muy ""largo"" no da muchas facilidades. Si quieres agarrarlo bien para hacer el movimiento de penetración, no deja mucho margen para la mano en la parte interior y si no andas con cuidado se puede salir. Y, si has puesto lubricante, igual se te resbala un poco.De anchura es adecuado, aunque mi chica dice que podría ser más grueso en ambos extremos para ser algo más placentero, ya que como digo no permite mucha profundidad. De materiales y rigidez va bien, y se limpia fácilmente a pesar de los pliegues que tiene debajo de los glandes.En definitiva, es bueno para iniciarse pero no dudaremos en pasar a algo más grande pronto.Dejo foto comparándolo con el bote de Limpín de 200 para que os hagáis una idea de lo que digo del tamaño."
8932,541,2023-11-19,5,1495,Se adapta bien. Es indoloro y tiene buen tacto. Vuena calidad / precio. A mi mujer le ha encantado.
8953,556,2023-07-23,5,1675,Queda muy bonito y sensual pero si no colocas bien el dildo y la base no es la correcta se sale...por lo demás todo perfecto
8977,487,2023-09-06,5,19,"¡Recomendado! Un juguete sencillo y barato que sin embargo da mucho placer. A lo mejor el plug es un poco grande para principiantes, pero te acostumbrarás :)Tira y da presión a la vez, es muy agradable y puedes usar las manos para otras cosas. Tiene un tacto muy suave y agradable, y es fácil limpiarlo."
8994,508,2023-11-25,5,1335,"Me gusta mucho la progresión de las bolitas, ya que aunque asusta el largo, al ser tan progresivas son súper rápidas de introducir hasta el final! Está muy bien para comenzar a relajarse y jugar, aunque ahora estoy buscando unas de mayor tamaño."
8995,508,2023-07-30,5,166,FANTASTICO !!! Para iniciarse en placer Anal... vas introduciendo poco poco y cuando te das cuenta estas todas las bolas dentro... Mmmmm. Luego vas sacando poco a poco y te aseguro que el orgasmo es incontrolable.. me estoy poniendo malo solo de escribir esta reseña...Hay que animarse chicos .. pasar de los tabus..
8996,508,2023-07-25,5,766,"teníamos uno de amantis tambien pero queríamos provar este y la verdad es que (nos encantan) los dos que tenemos, pero para ir dando variedad, este es la caña! al principio ""asusta"" un poco el tema tamaño y que sea tan largo, pero 0 preocupaciones!"
8997,508,2023-07-22,5,1497,"La textura, como cualquier otro juguete de este material, es magnífica y muy suave. El hecho de que empiece con bolitas pequeñas lo hace perfecto para comenzar a dilatar y jugar poco a poco. El placer al extraerlas es bastante fuerte, y las sensaciones son totalmente diferentes si decides sacarlas de golpe o poco a poco.Es un juguete que, definitivamente, recomiendo, aunque habría añadido algo mas de tamaño en las bolas finales."
9019,417,2023-10-13,5,1672,"No daba demasiadas esoectativas pero queda genial además de ser fácil de poner le encanta a mi pareja, es calidad y de verdad que es barato para su precio y muy recomendable, para personas de más de 1,90 creo que irá justo pero en verdad es que da talla el aro en si cabe bien"
9020,417,2023-09-15,2,532,"Muy justo, demasiado para hombres grandes, pese a hacerle un par de aperturas más. Se echa en falta más longitud de correa"
9030,329,2023-11-22,5,600,"Hola a tod@s! despues de probar (ella y yo) las bolas Delicatessen, solo puedo recomendarlas a tod@s l@s amig@s de amantis. Si nunca habeis probado un juguete anal, ya estais tardando. Y si, de vez en cuando jugais con algún plug mas o menos grande, deciros que esto es otra cosa, mucho mejor, claro. Las dos primeras bolas tienen un tamaño justo para no asustar, y si te parecen poco, pues sigue empujando suavemente que , al final, verás las estrellas. A ella le ha encantado, como juego previo a la penetración y como dilatador. Y a mi, con la cuarta bola, me ha tocado el alma (y la próstata).Lo dicho, juguete muy recomendable, para chicos, chicas, parejas, etc. Tacto suave y precio adecuado."
9033,387,2023-11-23,5,322,Originales y divertidos para dar rienda suelta a la creatividad e ir más allá de nuestras fantasias y preparar una atmósfera perfecta al encuentro intimo.
9035,394,2023-06-21,5,146,"MI consejo, si estáis acostumbradas a succionadores, no compréis este juguete, os va a saber a poco.. yo no he conseguido orgasmo ni usándolo sola ni con mi pareja, la vibración es demasiado suave y se mueve continuamente, hay que sujetarlo para conseguir un mínimo de placer. Lo seguiremos usando en pareja porque a él si le gusta notar la vibración mientras está penetrándome. Una pena, tenía ganas de un juguete que nos hiciera llegar juntos a lo máximo..me equivoqué."
9100,571,2023-09-05,5,254,"Es un complemento precioso, femenino y bastante elegante, es un complemento muy sensual y distinguido. Hasta que lo he comprado no conocía de la existencia de estos adornos.También se puede llevar por encima de una blusa y queda bastante bien!"
9102,327,2023-08-23,5,899,"Teníamos ganas de un dildo de vidrio para jugar con los contrastes de temperatura y este ha cumplido con creces, el tamaño y la rigidez al principio asusta pero eso solo la primera impresión, después de adapta a la perfección y las estrías en espiral ayudan a las emociones..."
9103,327,2023-08-23,4,221,"Lo compré porque quería probar las sensaciones vocn un juguete de cristal. Ahora mismo ya no lo uso porque no le encuentro mucho el punto, pero pore precio está bien tenerlo por si acaso."
9115,491,2023-08-13,5,735,"Es increíble. Tiene una buena potencia, aunque si tienes contracturas fuertes como las mias no podrá con ellas. Ojo con las zonas íntimas. Mejor cerca o sobre ropa. Lo uso todos los días."
9126,482,2023-07-23,5,1675,Buena calidad aunque hay que usar lubricante..un poco grande si no calientas bien antes
9151,451,2023-10-17,5,346,"Es el mejor arnés que tengo, la polipiel no me convence pero el diseño es genial, lo recomiendo"
9152,423,2023-10-10,5,322,Compacto y práctico para una mini escapada romántica. Cabe incluso una lencería bien colocada.
9153,423,2023-08-10,5,81,"Lo compré en negro porque no quedaba otro color, lo cogí solamente para guardar un vibrador ya que es más fino y delicado, tiene dos gomas para poder guardar más cosas, el candado que incorpora es un poco sencillo, pero cumple con su función, ideal para combinarlo con el maletín de amantis más grande."
9154,423,2023-07-02,5,1073,"Es perfecto de tamaño, ideal para viajar y llevar todo lo principal contigo y asi jugar sin que se olvide nada"
9252,425,2023-08-02,5,684,"Muy bonito estéticamente, con buenos agarres y a mi compañera le encanta :)"
9255,517,2023-12-12,5,439,"Bastante cómodo y resistente. Es recomendable no ponerlo muy justo porque puede tirar demasiado, pero a mi chico y a mí nos ha divertido bastante. Si buscáis algo que se salga de la rutina, es el producto ideal."
9256,517,2023-08-27,4,606,"El collar con correa para jugar en pareja es muy interesante para salir de la rutina.Nos gustó la compra, aunque el collar es algo rígido (que no incómodo) y la correa es sencilla y no recomendaría estirar muy fuerte de ella.Cumple muy buena función."
9269,518,2023-10-26,5,1137,"Cuando coges y abres el sobre asusta un poco la verdad: pesa mucho y es largo como mi mano... Es progresivo, puedes parar cuando quieras y que sea placentero igualmente. Lo usamos con el relajante black hole y el bacanal forte.Soy novata en el sexo anal pero me ha dado unos orgasmos muy intensos. Intentamos probarlo en doble penetración pero ha sido imposible. Su tamaño tan largo dificulta el cambio de posición cuando está insertado y puede doler, moverse con cuidado! El peso y el tamaño combinados con el lubricante hace que la inserción pueda ser resbaladiza en función de la posición. Nos ha pasado y ha tocado parar el juego y asearse para evitar hongos e infección de orina.Se ha convertido en un completo perfecto para nuestras sesiones de sexo. Es un juguete muy divertido, muy placentero para el que lo recibe y que le da un morbo enorme al que lo inserta. A mi pareja le pone a 1000..."
9270,518,2023-09-25,5,1830,Muy recomendable para iniciarse en el sexo anal e ir disfrutando de cada bola. Usar con bastante lubricante.
9271,518,2023-07-02,5,1073,"Es Perfecto, el Tamaño ideal, Yo pensaba que al ser un pelin grande que lo veia de vista iba a doler, pero es ideal, para pasar placer y jugar con Cosas Nuevas"
9277,551,2024-01-04,5,346,"Un gran juguete para divertirse, junta un poco de tu lubricante favorito y no te arrepentirás. A mí me ha gustado mucho por si tamaño que es su punto fuerte. El material es de calidad y su forma es genial"
9281,535,2023-12-17,5,1858,Es muy suave y sutil. También es válida para dar masajes y relajarse
9282,535,2023-12-04,4,277,"Pluma muy suave, ideal para despertar sensaciones por todo el cuerpo y hacer que la energía se active."
9286,429,2024-01-03,2,107,"Lo cogimos por probar, pero a la hora de colocarlos resulta muy dificil lograr la succión, dando como resultado que al final lo dejas.Eso si, cuando lo logras hay que tener cuidado por que en seguida pierden el sello y acaban cayendo.Es posible que no le hayamos dado las oportunidades suficientes.Lo cierto es que no volvería a comprarlo."
9307,511,2023-10-29,5,102,"Muy buen dildo tanto para uso anal como para punto G, el color y que sea de cristal le da un toque más morboso."
9317,489,2023-09-05,5,254,"Con mi última compra en amantis, uno de los dependientes me enseñó estas bolsas porque las tenían en oferta (1,99€), la verdad que el diseño me gustó mucho y decidí comprarla.La bolsa me encanta, la verdad que el dibujo llama la atención por razones obvias jaja.Con respecto a la bolsa, soporta bastante peso, y tiene buena profundidad, la verdad que es perfecta para el día a día.Ánimo a que la compréis!"
9407,522,2023-09-05,5,254,"Son unas pinzas increíbles! Me encanta el detalle de los cascabeles! Le dan un punto muy erótico.Es un complemento que permite dar rienda suelta a la imaginación, se pueden hacer bailes bastante sensuales con las pinzas y el sonido de los cascabeles, ademas son autoregulables con una tuerca que tienen en los laterales, lo que las hace fantástica para cualquier tipo de pezón.Ánimo a comprarlas"
9525,428,2023-10-04,5,606,"Buen tamaño. De tacto suave y muy fácil de limpiar. La ventosa funciona muy bien. Hemos probado otros como el Lizo2 pero nos pareció muy estrecho, sin embargo con éste no hemos tenido ese problema."
9557,530,2023-08-16,5,160,"Me encanta esta cosa, mi novio era muy ecsitado de ver eso en mi"
9558,530,2023-08-14,5,395,"Me encanta!! Es muy bonito y se adapta a varias tallas y cuerpos sin problema, yo soy grandota y me lo puedo poner sin complejos."
9565,431,2023-08-30,2,1919,"Tenía muchas ganas de que me gustara este. Las vibraciones son suaves, lo cual me gusta. No me gustan las vibraciones demasiado fuertes. También está muy bien hecho. Se siente sólido y agradable. Además, se puede utilizar ""manos libres"".Sin embargo, la manga interior me queda demasiado ajustada y no soy enorme. En realidad me duele, cuando lo deslizo tira la piel hacia atrás con demasiada fuerza. Incluso con mucho lubricante. Además, normalmente prefiero usar condones con juguetes sexuales para facilitar la limpieza y tener más higiene y esto empeora las cosas.También es difícil de limpiar porque la funda interior no se puede quitar. Si pudiera, incluso podría haberlo reemplazado por uno más grande. Al final ya casi no lo uso.Al que sigo volviendo es al Cobra Libre de Fun Factory. Si bien no es manos libres, tiene vibraciones fuertes pero suaves y se siente increíble.Lástima, con una funda un poco más grande esta habría sido increíble."
9680,567,2023-09-11,2,1172,"A mi personalmente no me ha gustado, lo he probado dos veces y ahí lo tengo guardado ya"
9730,566,2023-09-24,4,1830,"Tamaño muy adecuado para la boca, pero demasiado pequeño para practicar sexo oral con la mordaza puesta."
9760,17,2024-01-18,2,927,Demasiado duro y rígido. Además bastante pequeño para poderlo usar comodamente en pareja.
